age,job,education,balance,day,month,duration
37,4,2,3236,20,8,291
29,1,1,5903,8,8,194
24,6,2,2984,27,8,935
60,4,2,3387,14,1,636
57,5,3,230,6,0,177
36,4,0,3953,19,9,277
25,0,1,507,15,8,832
32,9,1,348,17,5,926
32,9,3,317,21,8,394
42,3,1,578,28,4,44
33,1,1,202,17,0,377
25,8,1,125,9,3,215
32,8,2,64,30,6,598
52,7,3,482,28,5,83
18,8,3,108,8,11,169
45,9,1,144,14,5,154
27,6,2,347,6,1,385
45,4,2,4831,30,5,852
24,7,1,414,18,8,493
52,7,0,1625,8,1,459
34,0,1,1581,20,8,52
63,2,1,3904,4,1,250
77,5,1,2123,4,3,141
55,9,3,240,2,1,108
25,4,2,316,27,7,347
34,4,2,443,18,6,235
32,4,2,0,30,0,370
44,6,2,2734,12,8,897
31,4,2,0,25,1,9
45,7,1,561,29,8,340
56,4,2,0,20,6,422
37,0,1,22,7,8,28
27,9,1,337,9,5,23
39,4,1,0,24,5,21
56,4,0,0,3,3,996
76,5,0,3324,13,9,122
36,9,0,3350,16,0,86
60,5,1,404,5,7,308
43,7,0,2567,14,8,109
52,10,1,94,30,0,244
43,9,2,101,19,1,173
53,1,0,4222,9,6,112
50,4,2,0,30,4,199
55,4,2,23189,14,8,77
27,4,2,2648,5,3,917
54,7,1,4482,20,8,97
48,9,1,-92,3,3,1393
71,9,1,3020,30,5,304
30,4,2,218,3,6,75
30,0,1,23,4,3,149
45,0,3,5511,2,5,272
53,4,2,1624,5,3,158
48,4,2,1093,13,10,1226
28,9,2,0,25,8,269
66,5,1,154,15,5,268
43,1,0,377,20,6,11
53,1,1,25,22,1,528
34,9,1,159,18,10,252
32,9,1,696,2,6,815
22,0,2,897,4,3,133
33,9,1,6,22,1,239
45,4,2,904,20,6,14
32,0,1,51,7,5,297
43,10,0,698,14,8,322
19,8,1,55,6,10,89
33,7,1,478,30,0,475
30,9,1,3286,9,0,743
25,1,1,-250,13,8,456
36,4,2,2646,13,10,169
51,9,2,0,17,9,81
28,4,1,3,14,11,112
31,11,1,3,20,5,91
30,7,1,117,28,4,135
30,4,1,850,12,1,507
27,9,2,3706,16,8,897
50,4,2,101,15,8,348
34,1,0,-78,9,8,198
39,4,2,-233,19,9,249
53,4,2,50,15,8,669
43,0,1,388,19,9,111
32,7,2,0,28,1,23
34,7,1,-451,23,5,498
50,2,2,223,7,5,264
42,4,2,7560,28,4,132
43,7,2,519,18,8,715
44,4,2,1850,6,8,274
33,10,1,-144,30,5,481
36,1,0,243,30,8,118
58,1,1,1298,29,8,516
39,1,1,180,16,0,237
39,10,1,2645,21,8,339
33,4,2,1323,1,6,327
45,4,2,160,30,0,619
36,4,3,62,13,5,311
38,1,1,376,7,8,1521
60,1,0,4903,9,6,290
53,0,1,223,22,5,534
53,5,2,2269,17,9,1091
70,5,0,3782,16,7,618
28,7,1,60,29,4,248
45,10,1,3354,29,8,746
30,4,2,3340,3,6,238
46,1,2,283,7,0,299
54,9,1,10185,10,1,559
43,2,2,13342,18,9,465
32,4,2,124,4,3,87
45,5,1,1735,17,6,306
38,4,2,4692,29,8,1363
28,4,2,6784,1,10,502
32,9,1,945,4,8,312
36,0,2,994,5,3,195
54,1,3,-473,14,8,239
41,9,1,335,18,1,169
58,1,0,96,16,6,76
47,0,1,225,28,1,1126
46,1,1,1568,2,6,310
40,10,1,1289,26,8,260
56,9,2,73,21,1,644
59,1,0,320,15,8,695
38,4,1,257,30,0,435
39,0,1,1221,12,6,97
45,4,0,321,30,5,918
35,1,1,855,12,8,549
30,8,2,7529,20,0,175
42,9,2,35,17,9,38
27,8,2,3733,13,3,299
34,7,1,0,20,8,203
32,7,1,310,6,8,144
33,4,2,4570,22,1,1258
61,5,1,569,4,1,219
35,0,1,1345,23,5,135
45,1,0,2388,11,1,317
29,1,1,260,2,6,707
41,4,1,280,27,3,87
59,4,2,315,2,7,591
31,4,2,2907,12,5,248
59,0,1,1575,22,1,1241
71,9,2,383,27,0,388
26,8,3,826,29,4,177
49,4,2,4374,31,5,68
35,0,1,2374,11,1,765
31,4,2,3,11,3,331
43,10,1,1854,13,9,131
36,9,2,341,12,3,419
54,4,2,5475,22,5,321
58,4,2,5701,30,0,354
44,9,1,945,4,1,190
31,10,1,1214,4,3,974
37,1,1,509,20,0,172
33,4,2,3301,2,9,131
32,1,1,4996,20,8,205
43,4,2,483,19,1,950
31,9,1,40,7,1,123
51,6,3,2094,8,6,458
31,7,1,91,18,8,111
35,4,2,643,23,8,322
36,4,2,7606,30,8,917
37,1,0,3154,17,0,404
46,0,1,179,29,4,194
58,4,1,-382,5,3,398
30,1,1,364,4,3,331
30,1,1,2493,28,4,293
30,1,0,1,6,6,63
30,4,2,297,8,9,188
32,1,1,3166,20,9,418
28,6,1,5679,9,3,701
53,7,1,6170,13,1,838
40,4,1,4396,12,1,432
52,2,1,105,22,5,275
60,4,2,-311,25,1,151
38,1,1,0,20,0,162
50,2,0,461,15,8,651
60,0,3,478,19,5,173
62,5,0,1742,14,6,167
30,4,2,726,16,0,39
75,5,1,291,12,1,350
36,0,2,211,5,8,146
38,4,1,399,11,1,367
58,5,1,35,29,5,336
37,4,2,165,24,1,315
35,1,1,205,15,8,1313
45,4,2,226,15,3,91
61,4,3,264,29,5,270
72,5,1,5715,17,9,1127
53,4,2,380,5,6,438
21,8,1,2488,30,6,258
34,4,2,8,25,1,169
22,8,1,1522,30,10,368
71,5,1,3,13,1,1175
56,4,2,1390,18,9,543
53,9,1,65,25,9,99
35,6,1,598,20,0,245
58,5,1,235,27,1,88
25,4,2,1317,26,8,176
49,7,1,486,30,8,43
50,10,1,3674,30,8,886
32,1,1,1,18,9,77
38,1,1,-367,12,8,354
70,5,0,2795,8,5,480
41,1,1,429,13,8,244
90,5,0,712,3,7,557
54,2,1,0,9,6,96
49,7,1,0,28,5,412
27,1,1,-208,21,8,127
48,4,2,1,10,9,248
31,9,1,0,28,4,71
36,0,1,96,30,0,208
29,4,2,765,16,9,238
29,7,1,-271,4,6,578
35,9,1,0,19,9,644
44,1,1,0,30,5,684
52,5,3,293,11,6,706
34,9,2,1539,15,6,441
35,4,2,-324,21,5,985
49,1,0,1898,21,1,159
58,0,1,169,16,9,301
38,9,2,69,13,8,253
40,1,1,1009,20,6,1036
48,1,1,292,30,0,271
46,7,1,2948,21,9,893
35,9,1,198,27,1,282
38,1,0,0,7,8,350
34,7,0,31,9,5,53
57,1,1,773,18,6,97
57,4,0,2538,17,5,485
36,9,1,2823,8,6,215
26,10,1,461,28,4,214
42,9,1,2036,19,9,259
35,1,0,0,31,5,57
26,9,1,44,30,10,217
46,1,1,781,13,8,152
38,7,1,5293,11,8,475
57,0,1,808,14,5,417
29,9,1,18,3,3,206
27,7,1,54,18,8,97
55,4,0,2587,4,11,328
48,3,0,46,4,1,118
79,5,0,3025,11,2,166
25,7,2,130,16,5,49
40,4,2,0,22,1,61
52,1,3,0,9,5,1486
51,1,3,0,7,8,10
32,9,1,324,23,3,432
35,4,2,43,20,0,860
40,9,1,-357,16,5,700
31,9,1,10787,4,6,135
30,10,2,0,18,9,756
29,10,2,70,25,8,393
37,4,2,586,11,5,141
32,9,2,2976,5,3,783
37,4,2,0,7,5,643
24,1,1,-389,4,6,1242
50,4,2,5108,18,2,406
37,9,1,3720,28,4,561
37,10,1,1978,9,11,404
51,0,1,3025,7,8,476
56,4,2,746,30,0,193
33,9,1,2362,26,1,271
65,0,1,952,2,6,310
26,1,1,-46,20,6,382
54,2,2,0,30,5,250
34,1,0,1031,29,8,751
72,0,0,2321,14,11,221
49,2,1,5802,30,0,618
32,7,1,3756,4,6,85
53,1,0,252,31,5,727
26,1,1,972,20,8,177
23,8,1,8494,25,1,158
38,4,2,0,20,6,211
55,10,1,512,28,4,70
54,4,2,8295,2,10,849
29,4,2,-6,9,8,324
27,0,2,1993,5,8,102
28,9,3,0,27,10,96
53,11,0,732,27,10,759
50,0,1,-1415,19,1,358
28,8,1,28,29,4,220
39,4,1,13578,21,9,185
36,9,1,1466,29,8,441
27,0,1,454,15,5,331
43,4,1,373,28,8,54
51,7,3,3413,27,1,146
55,7,1,0,27,11,262
64,4,2,3951,29,10,164
38,6,1,0,20,0,84
57,4,3,854,27,1,700
53,4,2,2578,19,9,299
50,3,1,799,28,4,63
35,1,0,994,23,8,1349
41,7,1,2399,15,8,303
27,9,2,393,1,0,165
34,7,1,313,14,5,634
32,6,0,102,18,5,560
36,4,2,659,28,1,90
31,1,0,-848,23,8,559
29,9,1,344,28,8,279
76,5,0,802,9,11,475
60,4,2,2222,11,5,1120
34,4,2,13,30,5,99
38,9,3,573,6,8,87
35,3,2,2880,29,4,42
30,6,1,131,8,8,306
42,0,1,105,11,6,1159
80,5,1,2354,4,3,739
59,9,0,3163,29,8,240
47,4,2,288,1,10,101
32,4,2,4,29,4,181
28,0,1,785,8,8,442
55,4,2,13578,29,10,247
25,9,1,7103,28,8,188
39,1,1,5222,28,8,102
57,1,0,3109,2,6,482
50,9,3,2794,12,1,1336
59,5,1,1,19,1,335
57,4,2,1227,5,6,232
38,7,1,-314,28,8,66
49,2,1,89,12,8,351
37,4,2,698,8,11,1081
55,3,0,0,20,6,398
26,0,1,-326,19,8,128
58,5,2,0,13,1,641
56,0,1,4118,27,8,165
36,9,1,160,26,8,142
36,4,2,925,14,2,321
59,3,1,454,21,1,162
41,0,1,0,25,5,286
27,8,1,279,12,10,323
53,3,0,70,21,1,77
47,4,2,288,31,7,193
46,1,0,-44,22,1,16
31,7,2,1626,31,5,15
59,5,1,5678,14,8,238
42,4,2,478,8,5,165
59,5,0,-88,5,6,910
29,4,2,985,23,5,396
44,7,1,0,11,8,161
60,7,1,8837,16,8,144
39,4,2,297,13,8,734
53,1,1,974,26,8,197
42,3,0,0,11,5,83
33,9,1,1429,31,1,268
30,4,2,5389,6,1,1456
33,9,2,2728,5,1,295
80,5,0,155,4,8,209
25,8,1,1868,26,10,259
35,4,2,0,14,1,370
29,4,2,54,26,8,257
31,10,1,20,18,9,52
36,1,0,0,14,8,543
37,4,2,0,23,0,242
42,1,3,149,23,5,329
30,0,1,377,4,6,524
43,4,2,666,13,1,160
29,0,1,-194,7,8,127
37,1,1,811,6,0,185
87,5,1,433,15,2,150
41,0,1,-76,16,0,263
31,0,1,113,18,9,474
38,4,3,1349,6,8,100
34,1,1,29,15,8,285
53,0,1,2398,2,1,317
30,9,1,930,2,5,396
46,0,1,1693,20,10,427
46,1,0,143,7,8,279
29,10,3,1584,6,11,245
54,9,1,1938,28,5,551
34,4,2,589,19,0,125
30,9,2,0,15,11,214
31,9,1,1170,2,6,120
33,0,1,30,5,8,125
44,0,1,1074,11,5,911
38,1,0,467,16,8,379
27,8,1,6036,31,7,175
32,7,1,144,19,8,260
29,4,2,697,4,3,206
37,4,2,11265,18,6,417
35,9,1,183,23,10,281
30,4,2,533,4,8,365
38,9,1,581,6,8,79
34,1,0,505,13,8,351
50,2,0,237,30,8,184
51,6,1,1178,6,1,530
53,4,2,1356,5,1,397
35,0,1,303,24,11,173
45,4,2,242,30,0,587
41,9,1,871,6,8,145
29,7,1,146,19,8,104
60,5,1,1,19,3,302
48,0,3,0,8,8,85
34,1,1,39,18,5,138
33,4,2,1195,13,8,355
33,9,2,-482,29,5,90
34,0,1,-312,9,8,232
26,0,2,313,2,6,199
36,2,1,546,9,3,297
26,6,2,168,30,0,394
40,7,1,160,14,5,123
55,0,1,8304,1,6,201
38,4,2,1637,5,1,231
47,4,2,60,2,6,282
75,5,1,1341,18,2,415
35,10,1,1054,21,9,106
25,1,1,192,4,5,112
40,1,1,-438,11,8,1017
56,5,1,1044,3,5,353
36,0,1,1314,17,5,330
36,0,1,110,4,3,185
30,6,1,192,22,5,423
30,4,2,-328,14,8,242
31,0,1,747,26,8,543
31,4,2,15,11,1,119
40,1,1,299,15,5,180
26,1,1,396,28,8,302
34,4,2,99,3,3,264
56,9,1,2847,8,0,327
46,1,2,460,7,8,1102
55,9,1,1938,18,1,193
24,8,1,23878,26,8,133
31,0,1,50,29,4,395
33,4,3,1534,11,5,1041
31,1,1,3364,20,9,290
49,0,1,1096,17,0,609
33,8,3,5969,30,0,110
46,4,1,149,21,9,1222
46,1,0,804,12,8,1063
49,9,1,1684,1,6,412
38,4,2,630,2,11,362
41,9,1,1270,5,8,1389
38,4,2,2278,13,8,244
60,10,0,0,22,5,1193
55,4,2,568,12,1,940
57,4,2,372,21,9,553
39,4,2,756,2,6,268
25,8,1,679,25,10,297
30,9,2,606,30,0,551
27,9,1,241,26,3,889
36,1,0,156,21,9,219
35,7,1,2918,16,5,815
54,0,2,184,5,8,673
31,7,1,181,30,0,325
47,0,1,1210,26,10,604
41,4,2,223,16,8,124
61,9,1,6481,19,10,131
26,9,1,915,2,6,384
32,4,1,134,15,8,532
29,1,0,258,26,8,130
31,10,2,1489,3,3,678
31,4,2,3914,29,4,266
47,9,1,1167,4,1,505
61,4,2,3371,28,11,299
25,4,1,1272,24,5,342
36,1,1,218,4,8,619
47,4,0,2793,25,5,102
39,4,2,937,16,0,144
40,1,0,-509,23,8,298
55,4,1,2410,17,9,135
48,1,0,5366,21,8,248
24,8,1,8165,15,11,216
39,7,1,208,9,3,122
40,7,1,181,16,8,370
46,1,1,922,14,5,151
28,9,1,598,2,7,177
56,3,0,61,2,6,144
73,5,1,2850,17,9,300
32,9,1,1097,12,8,298
39,7,1,323,9,6,874
34,4,2,179,20,9,184
26,1,1,26,15,8,899
60,1,1,2879,5,1,122
32,7,1,-344,4,3,44
39,1,0,12848,5,6,337
55,10,1,309,21,10,467
54,0,1,200,3,6,170
31,7,0,459,7,8,623
41,1,1,449,12,8,313
39,4,2,763,11,8,877
26,4,2,1177,19,10,116
42,1,0,807,19,9,1057
34,9,2,1039,11,1,342
37,0,1,0,2,6,107
32,4,2,12569,1,5,561
53,1,1,0,7,8,407
30,4,2,349,12,1,180
40,1,0,34,6,8,350
22,8,1,71,13,5,337
34,3,1,0,21,1,398
33,0,2,272,1,6,326
56,4,2,616,13,1,293
26,0,1,710,6,6,1276
43,1,0,1202,30,8,295
32,1,3,291,27,6,120
33,0,1,-15,12,8,326
45,4,0,4629,2,0,285
51,4,2,10635,5,8,336
36,4,2,538,23,6,339
48,3,2,5473,24,3,127
28,1,1,61,11,3,253
33,10,1,438,21,8,129
56,4,2,3885,10,5,51
34,4,1,291,7,1,91
52,9,1,930,2,6,94
56,3,1,1866,1,10,760
23,8,1,381,23,3,696
33,6,2,1278,6,10,649
34,0,2,458,20,8,211
61,4,2,267,21,10,192
27,2,1,2329,27,10,131
48,1,0,1203,6,1,61
42,4,1,-272,8,5,186
56,5,0,48,14,8,132
19,8,0,608,12,8,236
20,8,1,502,30,0,261
54,10,1,1664,15,11,106
30,1,1,183,18,5,610
53,1,1,136,15,8,99
49,1,0,230,30,6,176
32,9,2,6746,11,9,199
30,8,1,1681,23,7,128
35,4,2,0,11,9,229
46,0,1,1264,28,4,100
60,0,1,4519,2,3,152
28,1,1,1238,14,8,246
34,4,2,0,29,1,120
45,1,1,521,17,6,259
42,1,0,92,30,5,86
32,0,1,-1,8,5,228
23,0,2,897,8,3,190
40,9,1,0,29,1,299
48,4,2,291,23,5,350
48,4,2,86,28,6,281
29,9,1,1395,26,8,61
35,1,1,74,23,5,248
43,4,2,40,10,3,147
57,0,1,403,18,8,603
21,8,1,123,12,1,449
70,5,0,4982,4,8,794
33,4,2,541,21,8,572
36,9,1,539,27,1,398
44,4,2,2383,1,5,571
44,9,1,267,22,1,520
44,1,0,2,7,5,46
29,9,2,2178,22,10,260
29,1,1,296,4,6,153
43,1,1,514,20,0,34
60,5,2,2194,20,0,31
47,0,1,29,22,1,150
27,1,0,377,19,3,645
24,8,1,1809,11,10,165
76,5,0,802,9,7,241
59,5,1,2396,27,1,1040
37,7,1,49,16,8,619
41,4,2,144,27,3,123
46,6,2,21,30,5,566
55,7,1,-40,12,8,178
38,4,2,1617,16,0,691
59,1,1,1376,9,8,61
34,7,1,2,15,8,153
27,4,2,831,30,7,1081
61,5,1,1058,27,5,218
42,0,0,1547,27,8,272
43,7,1,-287,20,0,580
51,7,1,65,15,5,881
34,9,1,16,13,1,990
49,4,2,9326,3,6,166
34,2,2,2945,17,0,266
42,1,1,413,11,1,589
33,4,2,334,25,9,87
60,0,1,-41,6,3,1658
49,1,2,1784,12,6,753
78,5,1,631,11,1,95
42,4,2,1146,15,8,98
35,1,3,484,8,5,344
36,4,2,62,3,9,566
26,4,2,1646,12,0,524
35,1,1,126,16,0,472
35,9,1,0,25,1,124
42,4,2,0,21,9,824
40,9,1,1716,12,1,226
56,1,0,-1,18,5,304
60,9,1,259,6,5,396
39,0,1,1078,3,6,199
56,4,0,870,14,8,220
48,9,1,862,30,5,160
49,7,1,320,9,3,1971
83,5,2,4761,8,7,659
24,8,1,4126,5,0,907
55,4,0,3629,30,8,87
52,0,3,0,26,1,168
36,10,1,5,8,5,305
55,4,3,3122,8,5,349
38,2,2,1110,20,9,888
23,1,1,537,7,8,172
30,6,2,432,2,3,402
45,4,1,446,6,1,304
33,4,2,816,11,10,383
54,7,1,0,1,6,174
55,3,0,976,28,6,345
31,1,1,625,2,5,135
41,0,1,120,8,5,489
41,1,0,6596,20,9,88
32,0,1,-32,29,4,320
55,0,1,1662,4,6,94
32,9,1,0,18,1,594
29,1,0,630,30,5,219
33,1,1,329,6,11,224
31,9,2,15,2,6,389
60,9,0,11262,26,1,323
60,4,2,3401,30,10,294
39,2,2,2644,20,8,253
37,1,0,-106,12,8,690
47,4,2,3663,30,7,364
43,1,1,413,12,1,235
80,5,0,997,29,10,746
39,9,1,251,17,5,342
27,4,2,1840,1,6,220
35,4,2,2486,25,8,265
31,9,2,165,15,8,218
53,4,2,34230,7,8,279
39,1,1,261,4,8,841
43,9,3,11115,23,0,291
32,7,1,983,20,9,500
42,1,3,1154,16,0,341
43,0,1,132,27,8,187
49,10,1,769,14,8,257
35,7,1,0,30,5,251
56,5,1,3738,17,0,156
30,4,2,1195,18,5,146
35,4,2,837,4,1,329
74,5,2,1843,15,7,192
32,1,1,811,14,8,563
59,9,1,2396,20,9,488
48,2,1,315,11,3,271
38,1,1,961,16,8,346
39,9,1,2266,22,8,86
31,4,2,41,18,1,392
37,0,1,641,5,6,42
52,2,0,-104,10,5,124
56,1,0,8163,14,1,1231
75,5,0,2970,12,1,641
58,10,1,1625,5,3,286
38,6,1,279,28,8,110
34,1,1,1257,26,8,109
60,4,2,5990,6,8,396
52,10,1,94,10,9,293
34,4,2,70,22,5,5
37,0,1,4803,15,4,396
32,7,2,1743,1,0,1156
37,2,0,62,31,5,404
38,4,2,238,4,1,139
34,1,1,320,12,1,352
33,4,2,1962,13,5,363
53,4,2,1074,15,8,523
35,4,2,2646,14,0,133
67,4,2,405,10,9,344
45,1,3,1529,13,9,181
34,1,1,855,16,5,578
51,4,2,-15,25,5,212
37,0,1,1283,20,8,209
34,0,1,1085,11,7,101
33,9,1,151,20,0,104
26,11,1,3247,6,3,341
33,9,1,0,19,1,78
30,7,1,268,24,5,86
37,7,2,1189,13,11,323
35,4,2,82,8,1,507
45,9,2,5110,22,0,341
34,9,2,23076,26,8,243
59,5,1,5744,18,6,632
29,9,1,825,25,6,472
40,1,1,95,20,6,61
52,7,1,108,15,8,543
54,5,1,522,14,5,81
29,7,1,1934,29,11,271
57,5,1,3738,19,0,220
49,4,2,370,19,1,386
58,4,2,1257,5,1,1536
38,4,2,151,17,5,50
37,4,2,355,4,1,340
57,1,0,3109,15,11,107
33,9,2,149,19,9,424
32,2,2,7641,21,9,39
52,7,1,36,11,8,930
38,7,1,133,27,8,267
58,5,2,4048,15,5,270
35,4,2,4124,23,5,350
39,1,0,2226,6,8,158
53,4,2,75,20,1,216
59,9,1,0,29,1,62
46,1,1,1723,17,6,176
41,7,0,0,17,5,18
36,1,1,719,13,8,1052
50,4,3,1277,4,8,63
43,4,2,0,27,1,25
44,4,2,1138,27,1,523
55,0,1,1872,28,1,155
45,4,2,483,23,3,95
35,1,1,1949,2,6,200
33,4,1,5,13,8,1346
41,1,1,2157,14,8,154
37,10,1,381,8,8,985
73,5,2,448,24,7,136
29,1,1,339,15,8,63
41,1,1,1236,11,8,911
25,1,0,292,18,8,1027
45,9,1,2403,21,9,207
25,7,1,333,15,5,1056
37,9,2,122,25,6,266
34,9,2,2838,13,8,620
49,7,2,306,18,1,285
35,9,2,13460,15,8,1068
33,4,2,5437,7,10,201
34,9,1,161,8,1,61
33,2,2,37,8,5,1082
39,4,2,224,5,0,208
35,1,0,602,14,8,467
51,1,0,1869,17,6,30
31,4,2,0,25,1,11
46,4,1,244,15,8,244
60,0,2,1614,20,1,921
32,1,1,138,15,8,215
36,2,1,296,18,9,67
49,9,1,788,17,6,162
36,4,2,243,7,8,160
31,9,1,271,5,8,269
47,7,1,-288,28,8,107
41,4,2,-412,29,4,85
29,4,3,560,5,0,459
36,0,1,191,25,5,18
43,4,2,580,11,8,1514
42,7,1,3465,16,5,1039
31,11,2,526,26,1,130
58,5,0,4158,13,1,455
28,8,3,78,4,2,232
37,11,2,0,3,7,426
40,9,3,0,7,5,161
60,3,0,1163,30,0,470
30,9,1,2567,18,6,813
28,4,2,258,17,0,93
28,10,0,7459,2,3,981
34,6,2,2427,11,1,90
29,8,1,1377,3,1,248
35,4,2,565,30,8,763
33,4,2,383,9,5,125
52,6,2,6657,30,0,917
54,3,0,167,22,5,106
38,7,1,173,20,8,130
36,1,1,3463,21,9,29
53,4,2,1624,11,9,166
61,4,2,6016,2,3,670
47,0,2,0,29,4,137
31,1,1,1329,9,8,134
31,9,1,180,17,7,299
39,0,1,0,19,6,142
49,2,2,4976,21,9,105
57,9,1,950,9,5,1272
49,9,3,443,20,6,25
43,9,1,3288,21,9,775
52,7,1,992,27,4,342
65,5,0,343,5,3,159
32,1,0,-105,31,5,454
28,8,2,327,15,8,104
33,1,1,686,14,8,30
55,9,2,264,30,8,34
18,8,1,5,24,1,143
30,4,2,8089,18,7,232
51,3,0,289,14,8,97
70,5,1,0,8,11,206
43,10,1,0,24,5,229
29,9,1,3466,21,0,274
30,0,1,873,29,8,792
24,8,1,822,27,10,184
42,3,1,1406,22,5,178
30,4,2,4808,10,7,272
27,0,2,73,10,3,159
32,0,1,1611,13,8,93
56,4,2,705,19,9,164
52,4,2,1944,15,0,238
30,2,1,12737,19,9,589
54,9,2,2133,18,9,176
35,9,2,-269,14,8,344
46,0,1,526,31,5,251
27,1,2,567,26,8,523
62,4,2,2785,6,5,270
34,9,2,127,3,6,117
45,0,1,67,5,3,326
40,9,1,7313,18,9,241
33,4,2,1514,10,1,447
35,4,2,611,1,10,305
41,5,0,-233,15,8,1156
68,5,0,476,28,6,363
57,9,1,1753,7,8,539
36,4,2,203,25,4,255
37,2,2,1649,1,5,140
29,9,1,-910,21,5,260
39,1,0,581,27,3,233
36,8,2,129,27,10,149
49,1,0,128,12,1,696
27,1,1,87,10,5,245
33,4,2,3401,20,9,253
36,1,0,319,13,8,774
61,5,2,1257,10,3,503
54,3,2,2473,5,7,607
44,7,1,0,14,8,198
38,4,2,8669,20,0,5
32,8,3,4110,6,3,119
50,6,0,0,22,1,125
74,5,1,935,25,10,400
40,4,2,413,14,8,150
25,8,1,358,16,9,330
58,4,2,1384,27,7,342
29,0,1,382,12,8,460
48,3,0,46,3,1,113
73,5,2,3203,20,0,148
41,1,0,0,6,8,238
35,9,2,670,13,10,301
38,9,1,1478,12,1,926
28,7,1,159,12,8,345
35,5,0,434,5,8,138
32,7,3,2378,17,9,1132
35,9,1,0,17,9,199
57,0,1,2120,19,1,687
37,4,2,22125,21,9,331
30,9,1,925,20,9,240
45,0,1,206,5,8,193
39,9,1,201,6,6,148
60,9,2,-71,30,4,1451
49,9,2,3726,5,1,875
39,9,1,1685,8,8,319
77,5,2,699,13,1,425
60,10,1,957,8,11,246
30,1,1,1131,18,9,189
47,4,2,6651,8,5,229
33,9,2,538,29,8,359
31,0,1,2,12,8,703
28,8,1,1925,26,3,139
34,10,1,428,7,0,221
25,8,1,304,26,8,226
37,2,2,7944,21,9,102
52,9,2,876,4,8,601
30,6,2,3137,31,5,368
81,5,1,452,16,2,443
52,5,2,2269,20,6,1210
39,4,2,5047,29,0,218
54,9,1,3323,8,0,59
37,9,1,980,8,1,1306
42,9,2,757,10,3,154
36,4,2,4,7,5,529
56,7,1,1150,17,9,107
26,2,2,725,5,3,1916
26,1,1,245,28,8,146
52,0,1,299,19,9,310
66,3,0,3701,3,7,834
44,4,2,3665,17,7,325
24,0,1,172,3,3,114
36,4,2,9,11,1,386
25,1,1,217,18,8,504
38,4,2,1875,17,9,286
28,4,2,187,10,11,255
38,9,1,565,20,1,93
48,4,2,334,28,11,600
41,3,0,365,8,1,203
32,4,1,1477,18,9,111
46,9,1,332,9,8,772
44,10,2,1151,5,6,127
37,9,1,4,11,1,933
22,8,3,1232,30,5,283
30,9,0,2731,14,0,314
38,1,1,3598,6,6,154
52,9,1,1005,2,6,195
48,1,1,480,15,8,830
51,2,1,0,30,8,510
47,4,2,3505,17,9,434
41,4,2,653,17,9,60
48,1,0,430,14,8,340
34,1,3,172,15,6,177
31,4,2,607,27,1,200
30,4,2,2,23,7,269
37,10,1,1978,11,7,335
30,8,2,31,14,8,23
42,1,1,429,18,8,110
65,5,1,828,13,5,305
45,9,2,1591,15,5,392
65,2,2,2331,11,1,425
62,9,1,973,2,3,326
20,0,1,336,5,6,133
78,5,0,229,22,10,97
40,7,1,65,15,8,15
27,0,2,138,15,6,89
30,1,1,282,23,8,148
54,5,0,22,20,6,23
28,0,1,-170,10,5,720
42,1,0,0,7,8,209
47,4,2,86,5,1,253
67,5,1,704,6,8,613
47,3,0,2785,13,8,570
39,1,0,398,12,8,256
40,2,1,2998,18,5,623
33,9,1,719,9,0,448
34,7,1,1182,28,8,124
34,1,2,17672,20,9,548
41,2,0,0,16,6,630
32,0,1,620,26,8,1234
73,5,0,508,14,6,154
33,1,1,312,4,6,151
46,7,1,355,8,8,122
43,1,0,-120,3,6,46
32,1,1,897,7,0,293
42,9,1,1013,28,1,117
25,4,2,493,4,6,301
36,6,1,188,4,8,1046
44,7,1,983,28,4,123
47,4,2,107,15,8,246
47,3,0,183,13,1,144
45,4,1,644,4,6,633
45,9,1,879,7,5,621
61,6,2,52587,15,3,394
32,6,2,2559,7,5,889
59,5,2,3444,10,1,252
29,1,1,-493,18,8,536
57,4,2,256,6,7,227
61,0,2,1332,12,7,156
40,4,2,1509,12,8,333
50,10,0,705,5,6,504
42,4,2,1205,8,11,376
30,4,2,697,10,1,179
46,9,1,3434,8,6,148
59,2,1,496,22,10,738
42,1,1,165,23,8,333
35,10,2,415,4,1,462
48,7,1,2850,6,1,107
32,1,1,1905,16,5,709
48,9,2,83,19,1,243
31,4,2,-365,30,8,319
64,5,1,3189,15,6,208
93,5,3,775,22,5,860
39,1,1,1672,20,0,462
30,9,2,53,29,0,375
57,0,1,0,9,11,121
40,9,1,503,14,8,127
60,9,0,4243,4,3,387
35,4,2,80,4,11,434
59,10,0,7724,21,9,373
31,6,2,2666,10,9,318
34,0,1,1406,20,1,63
43,3,1,150,28,5,290
30,0,1,-170,26,8,130
34,0,1,2378,10,5,92
46,4,2,2223,12,6,67
32,6,1,514,11,5,812
31,8,0,46,10,5,487
43,9,1,451,12,1,289
32,4,1,6217,18,9,486
63,5,1,1490,8,6,506
29,4,2,1566,4,6,233
34,4,2,13,21,5,47
42,7,2,94,11,1,176
32,9,2,696,13,1,101
41,9,2,145,22,5,1833
51,6,2,5350,31,5,612
51,9,1,6840,7,5,257
48,1,0,-254,29,1,134
43,4,2,8,11,1,95
29,9,2,2269,20,0,53
50,11,3,558,9,5,464
25,7,1,382,13,8,392
